trial_type,arrow_1,arrow_2,corrAns,jitter,run_end_fixation,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,randomized TrialOrder,key_response.keys,key_response.corr,key_response.rt,trial_t.routineEndVal,ss_delay,iti_duration,SOA,participant,prac_or_scan,handedness,run,date,expName,psychopyVersion,frameRate,Unnamed: 26,Unnamed: 8
go,sst_images/Left_Arrow.bmp,None,1,862.0,None,0.0,107.0,107.0,107.0,,1,1.0,0.5037545290033449,go,0.25,0.862,1.8619999999999999,1.0,Scanner,R,1.0,2019_Sep_06_1045,SST,3.0.7,60.03689807657106,,
stop,sst_images/Left_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,894.0,None,0.0,108.0,108.0,108.0,,None,1.0,,stop,0.3,0.894,1.8940000000000001,1.0,Scanner,R,1.0,2019_Sep_06_1045,SST,3.0.7,60.03689807657106,,
go,sst_images/Left_Arrow.bmp,None,1,1016.0,None,0.0,109.0,109.0,109.0,,1,1.0,0.9210526999995636,go,0.3,1.016,2.016,1.0,Scanner,R,1.0,2019_Sep_06_1045,SST,3.0.7,60.03689807657106,,
go,sst_images/Right_Arrow.bmp,None,2,929.0,None,0.0,110.0,110.0,110.0,,2,1.0,0.4874821980010893,go,0.3,0.929,1.929,1.0,Scanner,R,1.0,2019_Sep_06_1045,SST,3.0.7,60.03689807657106,,
stop,sst_images/Right_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,758.0,None,0.0,111.0,111.0,111.0,,2,0.0,0.43862627699854784,stop,0.25,0.758,1.9193737230014525,1.0,Scanner,R,1.0,2019_Sep_06_1045,SST,3.0.7,60.03689807657106,,
go,sst_images/Right_Arrow.bmp,None,2,1181.0,None,0.0,112.0,112.0,112.0,,2,1.0,0.9698131270015438,go,0.25,1.181,2.181,1.0,Scanner,R,1.0,2019_Sep_06_1045,SST,3.0.7,60.03689807657106,,
go,sst_images/Left_Arrow.bmp,None,1,747.0,None,0.0,113.0,113.0,113.0,,1,1.0,0.8861975359977805,go,0.25,0.747,1.747,1.0,Scanner,R,1.0,2019_Sep_06_1045,SST,3.0.7,60.03689807657106,,
go,sst_images/Right_Arrow.bmp,None,2,742.0,None,0.0,114.0,114.0,114.0,,2,1.0,0.9375543339992872,go,0.25,0.742,1.742,1.0,Scanner,R,1.0,2019_Sep_06_1045,SST,3.0.7,60.03689807657106,,
stop,sst_images/Left_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,813.0,None,0.0,115.0,115.0,115.0,,1,0.0,0.5183151769997494,stop,0.2,0.813,1.8446848230002504,1.0,Scanner,R,1.0,2019_Sep_06_1045,SST,3.0.7,60.03689807657106,,
go,sst_images/Left_Arrow.bmp,None,1,702.0,None,0.0,116.0,116.0,116.0,,1,1.0,0.4856414499990933,go,0.2,0.7020000000000001,1.702,1.0,Scanner,R,1.0,2019_Sep_06_1045,SST,3.0.7,60.03689807657106,,
go,sst_images/Right_Arrow.bmp,None,2,922.0,None,0.0,117.0,117.0,117.0,,2,1.0,0.6025494639980025,go,0.2,0.922,1.922,1.0,Scanner,R,1.0,2019_Sep_06_1045,SST,3.0.7,60.03689807657106,,
go,sst_images/Left_Arrow.bmp,None,1,959.0,None,0.0,118.0,118.0,118.0,,1,1.0,0.9205760810000356,go,0.2,0.9590000000000001,1.959,1.0,Scanner,R,1.0,2019_Sep_06_1045,SST,3.0.7,60.03689807657106,,
stop,sst_images/Right_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,758.0,None,0.0,119.0,119.0,119.0,,None,1.0,,stop,0.25,0.758,1.758,1.0,Scanner,R,1.0,2019_Sep_06_1045,SST,3.0.7,60.03689807657106,,
go,sst_images/Right_Arrow.bmp,None,2,760.0,None,0.0,120.0,120.0,120.0,,2,1.0,0.7376784070002032,go,0.25,0.76,1.76,1.0,Scanner,R,1.0,2019_Sep_06_1045,SST,3.0.7,60.03689807657106,,
go,sst_images/Left_Arrow.bmp,None,1,702.0,None,0.0,121.0,121.0,121.0,,1,1.0,0.4708354810027231,go,0.25,0.7020000000000001,1.702,1.0,Scanner,R,1.0,2019_Sep_06_1045,SST,3.0.7,60.03689807657106,,
go,sst_images/Right_Arrow.bmp,None,2,879.0,None,0.0,122.0,122.0,122.0,,2,1.0,0.5681279109994648,go,0.25,0.879,1.879,1.0,Scanner,R,1.0,2019_Sep_06_1045,SST,3.0.7,60.03689807657106,,
go,sst_images/Left_Arrow.bmp,None,1,701.0,None,0.0,123.0,123.0,123.0,,1,1.0,0.5368435500022315,go,0.25,0.701,1.7009999999999998,1.0,Scanner,R,1.0,2019_Sep_06_1045,SST,3.0.7,60.03689807657106,,
go,sst_images/Right_Arrow.bmp,None,2,779.0,None,0.0,124.0,124.0,124.0,,2,1.0,0.6711051050006063,go,0.25,0.779,1.7790000000000001,1.0,Scanner,R,1.0,2019_Sep_06_1045,SST,3.0.7,60.03689807657106,,
go,sst_images/Left_Arrow.bmp,None,1,737.0,None,0.0,125.0,125.0,125.0,,1,1.0,0.5052841819997411,go,0.25,0.737,1.7369999999999999,1.0,Scanner,R,1.0,2019_Sep_06_1045,SST,3.0.7,60.03689807657106,,
go,sst_images/Right_Arrow.bmp,None,2,782.0,None,0.0,126.0,126.0,126.0,,2,1.0,0.7368946399983543,go,0.25,0.782,1.7819999999999998,1.0,Scanner,R,1.0,2019_Sep_06_1045,SST,3.0.7,60.03689807657106,,
go,sst_images/Right_Arrow.bmp,None,2,890.0,None,0.0,127.0,127.0,127.0,,2,1.0,0.5640204519986582,go,0.25,0.89,1.89,1.0,Scanner,R,1.0,2019_Sep_06_1045,SST,3.0.7,60.03689807657106,,
go,sst_images/Left_Arrow.bmp,None,1,707.0,None,0.0,128.0,128.0,128.0,,1,1.0,0.4545399430026009,go,0.25,0.7070000000000001,1.707,1.0,Scanner,R,1.0,2019_Sep_06_1045,SST,3.0.7,60.03689807657106,,
go,sst_images/Left_Arrow.bmp,None,1,755.0,None,0.0,129.0,129.0,129.0,,1,1.0,0.4375351480011887,go,0.25,0.755,1.755,1.0,Scanner,R,1.0,2019_Sep_06_1045,SST,3.0.7,60.03689807657106,,
go,sst_images/Left_Arrow.bmp,None,1,750.0,None,0.0,130.0,130.0,130.0,,1,1.0,0.6137894450002932,go,0.25,0.75,1.75,1.0,Scanner,R,1.0,2019_Sep_06_1045,SST,3.0.7,60.03689807657106,,
go,sst_images/Right_Arrow.bmp,None,2,1732.0,None,0.0,131.0,131.0,131.0,,2,1.0,0.521402850998129,go,0.25,1.732,2.7319999999999998,1.0,Scanner,R,1.0,2019_Sep_06_1045,SST,3.0.7,60.03689807657106,,
go,sst_images/Left_Arrow.bmp,None,1,865.0,None,0.0,132.0,132.0,132.0,,1,1.0,0.5032580480001343,go,0.25,0.865,1.865,1.0,Scanner,R,1.0,2019_Sep_06_1045,SST,3.0.7,60.03689807657106,,
go,sst_images/Left_Arrow.bmp,None,1,722.0,None,0.0,133.0,133.0,133.0,,1,1.0,0.4778754840008333,go,0.25,0.722,1.722,1.0,Scanner,R,1.0,2019_Sep_06_1045,SST,3.0.7,60.03689807657106,,
stop,sst_images/Right_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,798.0,None,0.0,134.0,134.0,134.0,,None,1.0,,stop,0.3,0.7979999999999999,1.798,1.0,Scanner,R,1.0,2019_Sep_06_1045,SST,3.0.7,60.03689807657106,,
go,sst_images/Left_Arrow.bmp,None,1,893.0,None,0.0,135.0,135.0,135.0,,1,1.0,0.6379015290003736,go,0.3,0.893,1.893,1.0,Scanner,R,1.0,2019_Sep_06_1045,SST,3.0.7,60.03689807657106,,
go,sst_images/Right_Arrow.bmp,None,2,756.0,None,0.0,136.0,136.0,136.0,,None,0.0,,go,0.3,0.7559999999999999,1.756,1.0,Scanner,R,1.0,2019_Sep_06_1045,SST,3.0.7,60.03689807657106,,
go,sst_images/Left_Arrow.bmp,None,1,804.0,None,0.0,137.0,137.0,137.0,,1,1.0,0.5686154079994594,go,0.3,0.804,1.804,1.0,Scanner,R,1.0,2019_Sep_06_1045,SST,3.0.7,60.03689807657106,,
go,sst_images/Left_Arrow.bmp,None,1,700.0,None,0.0,138.0,138.0,138.0,,1,1.0,0.462998917002551,go,0.3,0.7,1.7,1.0,Scanner,R,1.0,2019_Sep_06_1045,SST,3.0.7,60.03689807657106,,
stop,sst_images/Left_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,752.0,None,0.0,139.0,139.0,139.0,,None,1.0,,stop,0.35,0.752,1.7519999999999998,1.0,Scanner,R,1.0,2019_Sep_06_1045,SST,3.0.7,60.03689807657106,,
go,sst_images/Right_Arrow.bmp,None,2,727.0,None,0.0,140.0,140.0,140.0,,2,1.0,0.5212687319981342,go,0.35,0.727,1.727,1.0,Scanner,R,1.0,2019_Sep_06_1045,SST,3.0.7,60.03689807657106,,
go,sst_images/Right_Arrow.bmp,None,2,736.0,None,0.0,141.0,141.0,141.0,,2,1.0,0.571078151002439,go,0.35,0.736,1.736,1.0,Scanner,R,1.0,2019_Sep_06_1045,SST,3.0.7,60.03689807657106,,
go,sst_images/Left_Arrow.bmp,None,1,787.0,None,0.0,142.0,142.0,142.0,,1,1.0,0.5367711569997482,go,0.35,0.787,1.787,1.0,Scanner,R,1.0,2019_Sep_06_1045,SST,3.0.7,60.03689807657106,,
go,sst_images/Right_Arrow.bmp,None,2,758.0,None,0.0,143.0,143.0,143.0,,2,1.0,0.5021752749998996,go,0.35,0.758,1.758,1.0,Scanner,R,1.0,2019_Sep_06_1045,SST,3.0.7,60.03689807657106,,
go,sst_images/Left_Arrow.bmp,None,1,765.0,None,0.0,144.0,144.0,144.0,,1,1.0,0.4600109050006722,go,0.35,0.765,1.765,1.0,Scanner,R,1.0,2019_Sep_06_1045,SST,3.0.7,60.03689807657106,,
go,sst_images/Left_Arrow.bmp,None,1,717.0,None,0.0,145.0,145.0,145.0,,1,1.0,0.5537106210031197,go,0.35,0.7170000000000001,1.7169999999999999,1.0,Scanner,R,1.0,2019_Sep_06_1045,SST,3.0.7,60.03689807657106,,
go,sst_images/Right_Arrow.bmp,None,2,801.0,None,0.0,146.0,146.0,146.0,,2,1.0,0.4942920399989816,go,0.35,0.8009999999999999,1.8010000000000002,1.0,Scanner,R,1.0,2019_Sep_06_1045,SST,3.0.7,60.03689807657106,,
go,sst_images/Left_Arrow.bmp,None,1,884.0,None,0.0,147.0,147.0,147.0,,1,1.0,0.5447368460008875,go,0.35,0.884,1.8840000000000001,1.0,Scanner,R,1.0,2019_Sep_06_1045,SST,3.0.7,60.03689807657106,,
go,sst_images/Right_Arrow.bmp,None,2,754.0,None,0.0,148.0,148.0,148.0,,2,1.0,0.5024145889983629,go,0.35,0.754,1.754,1.0,Scanner,R,1.0,2019_Sep_06_1045,SST,3.0.7,60.03689807657106,,
go,sst_images/Left_Arrow.bmp,None,1,927.0,None,0.0,149.0,149.0,149.0,,1,1.0,0.4615679499984253,go,0.35,0.927,1.9269999999999998,1.0,Scanner,R,1.0,2019_Sep_06_1045,SST,3.0.7,60.03689807657106,,
go,sst_images/Right_Arrow.bmp,None,2,794.0,None,0.0,150.0,150.0,150.0,,2,1.0,0.6957483189980849,go,0.35,0.794,1.794,1.0,Scanner,R,1.0,2019_Sep_06_1045,SST,3.0.7,60.03689807657106,,
go,sst_images/Right_Arrow.bmp,None,2,1381.0,None,0.0,151.0,151.0,151.0,,2,1.0,0.587959440999839,go,0.35,1.381,2.381,1.0,Scanner,R,1.0,2019_Sep_06_1045,SST,3.0.7,60.03689807657106,,
go,sst_images/Left_Arrow.bmp,None,1,1259.0,None,0.0,152.0,152.0,152.0,,1,1.0,0.5192694229990593,go,0.35,1.2590000000000001,2.259,1.0,Scanner,R,1.0,2019_Sep_06_1045,SST,3.0.7,60.03689807657106,,
go,sst_images/Right_Arrow.bmp,None,2,717.0,None,0.0,153.0,153.0,153.0,,2,1.0,0.9584655489998112,go,0.35,0.7170000000000001,1.7169999999999999,1.0,Scanner,R,1.0,2019_Sep_06_1045,SST,3.0.7,60.03689807657106,,
go,sst_images/Left_Arrow.bmp,None,1,1278.0,None,0.0,154.0,154.0,154.0,,1,1.0,0.4215228899993235,go,0.35,1.278,2.278,1.0,Scanner,R,1.0,2019_Sep_06_1045,SST,3.0.7,60.03689807657106,,
go,sst_images/Right_Arrow.bmp,None,2,1066.0,None,0.0,155.0,155.0,155.0,,2,1.0,0.5440345239985618,go,0.35,1.0659999999999998,2.066,1.0,Scanner,R,1.0,2019_Sep_06_1045,SST,3.0.7,60.03689807657106,,
stop,sst_images/Left_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,742.0,None,0.0,156.0,156.0,156.0,,1,0.0,0.6062177319981856,stop,0.3,0.742,1.7857822680018145,1.0,Scanner,R,1.0,2019_Sep_06_1045,SST,3.0.7,60.03689807657106,,
go,sst_images/Left_Arrow.bmp,None,1,752.0,None,0.0,157.0,157.0,157.0,,1,1.0,0.4952031470020302,go,0.3,0.752,1.7519999999999998,1.0,Scanner,R,1.0,2019_Sep_06_1045,SST,3.0.7,60.03689807657106,,
go,sst_images/Right_Arrow.bmp,None,2,715.0,None,0.0,158.0,158.0,158.0,,2,1.0,0.4771037909995357,go,0.3,0.715,1.715,1.0,Scanner,R,1.0,2019_Sep_06_1045,SST,3.0.7,60.03689807657106,,
go,sst_images/Left_Arrow.bmp,None,1,893.0,None,0.0,159.0,159.0,159.0,,1,1.0,0.471087373996852,go,0.3,0.893,1.893,1.0,Scanner,R,1.0,2019_Sep_06_1045,SST,3.0.7,60.03689807657106,,
go,sst_images/Left_Arrow.bmp,None,1,998.0,None,0.0,160.0,160.0,160.0,,1,1.0,0.4689857509983994,go,0.3,0.998,1.9980000000000002,1.0,Scanner,R,1.0,2019_Sep_06_1045,SST,3.0.7,60.03689807657106,,
stop,sst_images/Left_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,745.0,None,0.0,161.0,161.0,161.0,,1,0.0,0.4702942490002897,stop,0.25,0.745,1.8747057509997105,1.0,Scanner,R,1.0,2019_Sep_06_1045,SST,3.0.7,60.03689807657106,,
go,sst_images/Right_Arrow.bmp,None,2,1453.0,None,0.0,162.0,162.0,162.0,,None,0.0,,go,0.25,1.453,2.4530000000000003,1.0,Scanner,R,1.0,2019_Sep_06_1045,SST,3.0.7,60.03689807657106,,
go,sst_images/Left_Arrow.bmp,None,1,847.0,None,0.0,163.0,163.0,163.0,,1,1.0,0.3930705569982821,go,0.25,0.847,1.847,1.0,Scanner,R,1.0,2019_Sep_06_1045,SST,3.0.7,60.03689807657106,,
go,sst_images/Right_Arrow.bmp,None,2,1248.0,None,0.0,164.0,164.0,164.0,,2,1.0,0.4444647159980377,go,0.25,1.248,2.248,1.0,Scanner,R,1.0,2019_Sep_06_1045,SST,3.0.7,60.03689807657106,,
go,sst_images/Right_Arrow.bmp,None,2,829.0,None,0.0,165.0,165.0,165.0,,2,1.0,0.5592225319996942,go,0.25,0.8290000000000001,1.829,1.0,Scanner,R,1.0,2019_Sep_06_1045,SST,3.0.7,60.03689807657106,,
go,sst_images/Right_Arrow.bmp,None,2,1113.0,None,0.0,166.0,166.0,166.0,,2,1.0,0.5199844599992502,go,0.25,1.113,2.113,1.0,Scanner,R,1.0,2019_Sep_06_1045,SST,3.0.7,60.03689807657106,,
go,sst_images/Left_Arrow.bmp,None,1,1154.0,None,0.0,167.0,167.0,167.0,,1,1.0,0.6583604579973326,go,0.25,1.1540000000000001,2.154,1.0,Scanner,R,1.0,2019_Sep_06_1045,SST,3.0.7,60.03689807657106,,
go,sst_images/Right_Arrow.bmp,None,2,928.0,None,0.0,168.0,168.0,168.0,,2,1.0,0.5875919509999221,go,0.25,0.9279999999999999,1.9280000000000002,1.0,Scanner,R,1.0,2019_Sep_06_1045,SST,3.0.7,60.03689807657106,,
go,sst_images/Right_Arrow.bmp,None,2,988.0,None,0.0,169.0,169.0,169.0,,2,1.0,0.4440439040008641,go,0.25,0.988,1.9880000000000002,1.0,Scanner,R,1.0,2019_Sep_06_1045,SST,3.0.7,60.03689807657106,,
go,sst_images/Left_Arrow.bmp,None,1,813.0,None,0.0,170.0,170.0,170.0,,1,1.0,0.4439299820005545,go,0.25,0.813,1.8130000000000002,1.0,Scanner,R,1.0,2019_Sep_06_1045,SST,3.0.7,60.03689807657106,,
stop,sst_images/Right_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,783.0,None,0.0,171.0,171.0,171.0,,None,1.0,,stop,0.3,0.7829999999999999,1.783,1.0,Scanner,R,1.0,2019_Sep_06_1045,SST,3.0.7,60.03689807657106,,
go,sst_images/Right_Arrow.bmp,None,2,931.0,None,0.0,172.0,172.0,172.0,,2,1.0,0.4598183790003532,go,0.3,0.9309999999999999,1.931,1.0,Scanner,R,1.0,2019_Sep_06_1045,SST,3.0.7,60.03689807657106,,
go,sst_images/Right_Arrow.bmp,None,2,946.0,None,0.0,173.0,173.0,173.0,,2,1.0,0.5245395589990949,go,0.3,0.946,1.946,1.0,Scanner,R,1.0,2019_Sep_06_1045,SST,3.0.7,60.03689807657106,,
go,sst_images/Right_Arrow.bmp,None,2,800.0,None,0.0,174.0,174.0,174.0,,2,1.0,0.5753610230021877,go,0.3,0.8,1.8,1.0,Scanner,R,1.0,2019_Sep_06_1045,SST,3.0.7,60.03689807657106,,
go,sst_images/Left_Arrow.bmp,None,1,962.0,None,0.0,175.0,175.0,175.0,,1,1.0,0.7752114459981385,go,0.3,0.9620000000000001,1.962,1.0,Scanner,R,1.0,2019_Sep_06_1045,SST,3.0.7,60.03689807657106,,
go,sst_images/Right_Arrow.bmp,None,2,740.0,None,0.0,176.0,176.0,176.0,,2,1.0,0.4426551220021793,go,0.3,0.74,1.74,1.0,Scanner,R,1.0,2019_Sep_06_1045,SST,3.0.7,60.03689807657106,,
go,sst_images/Left_Arrow.bmp,None,1,758.0,None,0.0,177.0,177.0,177.0,,1,1.0,0.4755382949988416,go,0.3,0.758,1.758,1.0,Scanner,R,1.0,2019_Sep_06_1045,SST,3.0.7,60.03689807657106,,
stop,sst_images/Left_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,798.0,None,0.0,178.0,178.0,178.0,,1,0.0,0.5892170799997984,stop,0.25,0.7979999999999999,1.8087829200002017,1.0,Scanner,R,1.0,2019_Sep_06_1045,SST,3.0.7,60.03689807657106,,
go,sst_images/Right_Arrow.bmp,None,2,737.0,2661.0,0.0,179.0,179.0,179.0,,2,1.0,0.8100889200031816,go,0.25,0.737,1.7369999999999999,1.0,Scanner,R,1.0,2019_Sep_06_1045,SST,3.0.7,60.03689807657106,,
go,sst_images/Left_Arrow.bmp,None,1,975.0,None,0.0,0.0,0.0,0.0,2.0,1,1.0,0.5696728580005583,go,0.05,0.975,1.975,1.0,Scanner,R,2.0,2019_Sep_06_1052,SST,3.0.7,60.046473328891324,,
go,sst_images/Right_Arrow.bmp,None,2,775.0,None,0.0,1.0,1.0,1.0,,2,1.0,0.7378441019973252,go,0.05,0.775,1.775,1.0,Scanner,R,2.0,2019_Sep_06_1052,SST,3.0.7,60.046473328891324,,
go,sst_images/Right_Arrow.bmp,None,2,773.0,None,0.0,2.0,2.0,2.0,,2,1.0,0.4873023969994392,go,0.05,0.773,1.773,1.0,Scanner,R,2.0,2019_Sep_06_1052,SST,3.0.7,60.046473328891324,,
go,sst_images/Left_Arrow.bmp,None,1,747.0,None,0.0,3.0,3.0,3.0,,1,1.0,0.5913525620017026,go,0.05,0.747,1.747,1.0,Scanner,R,2.0,2019_Sep_06_1052,SST,3.0.7,60.046473328891324,,
stop,sst_images/Right_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,709.0,None,0.0,4.0,4.0,4.0,,None,1.0,,stop,0.1,0.7090000000000001,1.709,1.0,Scanner,R,2.0,2019_Sep_06_1052,SST,3.0.7,60.046473328891324,,
go,sst_images/Left_Arrow.bmp,None,1,702.0,None,0.0,5.0,5.0,5.0,,1,1.0,0.5554083799979708,go,0.1,0.7020000000000001,1.702,1.0,Scanner,R,2.0,2019_Sep_06_1052,SST,3.0.7,60.046473328891324,,
go,sst_images/Right_Arrow.bmp,None,2,931.0,None,0.0,6.0,6.0,6.0,,2,1.0,0.5206204960013565,go,0.1,0.9309999999999999,1.931,1.0,Scanner,R,2.0,2019_Sep_06_1052,SST,3.0.7,60.046473328891324,,
go,sst_images/Left_Arrow.bmp,None,1,1149.0,None,0.0,7.0,7.0,7.0,,1,1.0,0.4691488130010839,go,0.1,1.149,2.149,1.0,Scanner,R,2.0,2019_Sep_06_1052,SST,3.0.7,60.046473328891324,,
go,sst_images/Right_Arrow.bmp,None,2,748.0,None,0.0,8.0,8.0,8.0,,2,1.0,0.6695231140001852,go,0.1,0.748,1.7480000000000002,1.0,Scanner,R,2.0,2019_Sep_06_1052,SST,3.0.7,60.046473328891324,,
stop,sst_images/Left_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,848.0,None,0.0,9.0,9.0,9.0,,None,1.0,,stop,0.15000000000000002,0.848,1.848,1.0,Scanner,R,2.0,2019_Sep_06_1052,SST,3.0.7,60.046473328891324,,
go,sst_images/Right_Arrow.bmp,None,2,733.0,None,0.0,10.0,10.0,10.0,,2,1.0,0.6048298169989721,go,0.15000000000000002,0.733,1.733,1.0,Scanner,R,2.0,2019_Sep_06_1052,SST,3.0.7,60.046473328891324,,
stop,sst_images/Left_Arrow.bmp,None,None,822.0,None,0.0,11.0,11.0,11.0,,None,1.0,,stop,0.2,0.8220000000000001,1.822,1.0,Scanner,R,2.0,2019_Sep_06_1052,SST,3.0.7,60.046473328891324,,
go,sst_images/Left_Arrow.bmp,None,1,1077.0,None,0.0,12.0,12.0,12.0,,1,1.0,0.6527584850009589,go,0.2,1.077,2.077,1.0,Scanner,R,2.0,2019_Sep_06_1052,SST,3.0.7,60.046473328891324,,
go,sst_images/Right_Arrow.bmp,None,2,895.0,None,0.0,13.0,13.0,13.0,,2,1.0,0.7021850259989151,go,0.2,0.895,1.895,1.0,Scanner,R,2.0,2019_Sep_06_1052,SST,3.0.7,60.046473328891324,,
go,sst_images/Left_Arrow.bmp,None,1,792.0,None,0.0,14.0,14.0,14.0,,1,1.0,0.4881184060031956,go,0.2,0.792,1.7919999999999998,1.0,Scanner,R,2.0,2019_Sep_06_1052,SST,3.0.7,60.046473328891324,,
go,sst_images/Left_Arrow.bmp,None,1,741.0,None,0.0,15.0,15.0,15.0,,1,1.0,0.6206923419995292,go,0.2,0.741,1.7409999999999999,1.0,Scanner,R,2.0,2019_Sep_06_1052,SST,3.0.7,60.046473328891324,,
go,sst_images/Left_Arrow.bmp,None,1,923.0,None,0.0,16.0,16.0,16.0,,1,1.0,0.5041762709988689,go,0.2,0.9229999999999999,1.923,1.0,Scanner,R,2.0,2019_Sep_06_1052,SST,3.0.7,60.046473328891324,,
stop,sst_images/Right_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,799.0,None,0.0,17.0,17.0,17.0,,2,0.0,0.4039709270000458,stop,0.15000000000000002,0.799,1.8950290729999544,1.0,Scanner,R,2.0,2019_Sep_06_1052,SST,3.0.7,60.046473328891324,,
go,sst_images/Right_Arrow.bmp,None,2,836.0,None,0.0,18.0,18.0,18.0,,2,1.0,0.47173862600175204,go,0.15000000000000002,0.836,1.836,1.0,Scanner,R,2.0,2019_Sep_06_1052,SST,3.0.7,60.046473328891324,,
go,sst_images/Left_Arrow.bmp,None,1,789.0,None,0.0,19.0,19.0,19.0,,1,1.0,0.4011614939990977,go,0.15000000000000002,0.789,1.789,1.0,Scanner,R,2.0,2019_Sep_06_1052,SST,3.0.7,60.046473328891324,,
go,sst_images/Left_Arrow.bmp,None,1,1843.0,None,0.0,20.0,20.0,20.0,,1,1.0,0.7377681270008907,go,0.15000000000000002,1.8430000000000002,2.843,1.0,Scanner,R,2.0,2019_Sep_06_1052,SST,3.0.7,60.046473328891324,,
go,sst_images/Right_Arrow.bmp,None,2,839.0,None,0.0,21.0,21.0,21.0,,2,1.0,0.4689882899983786,go,0.15000000000000002,0.8390000000000001,1.839,1.0,Scanner,R,2.0,2019_Sep_06_1052,SST,3.0.7,60.046473328891324,,
go,sst_images/Left_Arrow.bmp,None,1,708.0,None,0.0,22.0,22.0,22.0,,1,1.0,0.4214389469998423,go,0.15000000000000002,0.708,1.7080000000000002,1.0,Scanner,R,2.0,2019_Sep_06_1052,SST,3.0.7,60.046473328891324,,
go,sst_images/Right_Arrow.bmp,None,2,1161.0,None,0.0,23.0,23.0,23.0,,2,1.0,0.5543967179983156,go,0.15000000000000002,1.161,2.161,1.0,Scanner,R,2.0,2019_Sep_06_1052,SST,3.0.7,60.046473328891324,,
stop,sst_images/Right_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,897.0,None,0.0,24.0,24.0,24.0,,None,1.0,,stop,0.2,0.897,1.8969999999999998,1.0,Scanner,R,2.0,2019_Sep_06_1052,SST,3.0.7,60.046473328891324,,
go,sst_images/Left_Arrow.bmp,None,1,1027.0,None,0.0,25.0,25.0,25.0,,1,1.0,0.6040384810003161,go,0.2,1.0270000000000001,2.0269999999999997,1.0,Scanner,R,2.0,2019_Sep_06_1052,SST,3.0.7,60.046473328891324,,
go,sst_images/Right_Arrow.bmp,None,2,724.0,None,0.0,26.0,26.0,26.0,,2,1.0,0.5209986469999421,go,0.2,0.7240000000000001,1.724,1.0,Scanner,R,2.0,2019_Sep_06_1052,SST,3.0.7,60.046473328891324,,
stop,sst_images/Left_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,733.0,None,0.0,27.0,27.0,27.0,,None,1.0,,stop,0.25,0.733,1.733,1.0,Scanner,R,2.0,2019_Sep_06_1052,SST,3.0.7,60.046473328891324,,
go,sst_images/Right_Arrow.bmp,None,2,924.0,None,0.0,28.0,28.0,28.0,,2,1.0,0.4694831580018217,go,0.25,0.924,1.9240000000000002,1.0,Scanner,R,2.0,2019_Sep_06_1052,SST,3.0.7,60.046473328891324,,
go,sst_images/Left_Arrow.bmp,None,1,719.0,None,0.0,29.0,29.0,29.0,,1,1.0,0.4363484770001378,go,0.25,0.7190000000000001,1.719,1.0,Scanner,R,2.0,2019_Sep_06_1052,SST,3.0.7,60.046473328891324,,
go,sst_images/Right_Arrow.bmp,None,2,752.0,None,0.0,30.0,30.0,30.0,,2,1.0,0.4366689609996683,go,0.25,0.752,1.7519999999999998,1.0,Scanner,R,2.0,2019_Sep_06_1052,SST,3.0.7,60.046473328891324,,
stop,sst_images/Right_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,732.0,None,0.0,31.0,31.0,31.0,,2,0.0,0.4546417120000114,stop,0.2,0.732,1.8273582879999888,1.0,Scanner,R,2.0,2019_Sep_06_1052,SST,3.0.7,60.046473328891324,,
go,sst_images/Right_Arrow.bmp,None,2,813.0,None,0.0,32.0,32.0,32.0,,2,1.0,0.5723168590011483,go,0.2,0.813,1.8130000000000002,1.0,Scanner,R,2.0,2019_Sep_06_1052,SST,3.0.7,60.046473328891324,,
go,sst_images/Left_Arrow.bmp,None,1,991.0,None,0.0,33.0,33.0,33.0,,1,1.0,0.45346273800168996,go,0.2,0.991,1.9909999999999999,1.0,Scanner,R,2.0,2019_Sep_06_1052,SST,3.0.7,60.046473328891324,,
go,sst_images/Right_Arrow.bmp,None,2,810.0,None,0.0,34.0,34.0,34.0,,2,1.0,0.5549744029995054,go,0.2,0.81,1.81,1.0,Scanner,R,2.0,2019_Sep_06_1052,SST,3.0.7,60.046473328891324,,
go,sst_images/Left_Arrow.bmp,None,1,852.0,None,0.0,35.0,35.0,35.0,,1,1.0,0.3882561270002043,go,0.2,0.852,1.852,1.0,Scanner,R,2.0,2019_Sep_06_1052,SST,3.0.7,60.046473328891324,,
